CustomerID,Total_Orders,Total_Revenue,First_Purchase,Last_Purchase,Recency,F_score,M_score,R_score,RFM_Score,Segment,Days_Since_Last_Purchase,Churned
17025.0,3,357.77,2010-12-01 15:45:00,2011-10-10 09:06:00,60,2,2,3,322,Regular,60,False
17026.0,2,154.82999999999998,2010-12-05 12:47:00,2011-06-07 14:28:00,184,1,1,5,511,One-Time Buyers,184,True
17027.0,6,890.29,2011-01-26 14:19:00,2011-09-22 12:24:00,78,3,3,4,433,Regular,78,False
17029.0,2,716.0,2011-04-17 10:57:00,2011-08-21 11:06:00,110,1,3,4,413,One-Time Buyers,110,True
17030.0,1,146.87,2011-10-07 08:49:00,2011-10-07 08:49:00,63,1,1,3,311,One-Time Buyers,63,False
17031.0,2,380.35,2011-07-08 09:38:00,2011-11-28 10:23:00,11,1,2,1,112,At Risk,11,False
17033.0,3,1030.14,2010-12-15 13:21:00,2011-09-14 14:34:00,85,2,4,4,424,Regular,85,False
17034.0,3,745.52,2011-02-25 10:10:00,2011-11-23 15:14:00,15,2,3,2,223,At Risk,15,False
17035.0,2,433.53000000000003,2011-02-01 12:27:00,2011-04-08 11:23:00,245,1,2,5,512,One-Time Buyers,245,True
17037.0,1,1267.32,2011-09-13 12:49:00,2011-09-13 12:49:00,87,1,4,4,414,One-Time Buyers,87,False
17038.0,1,112.4,2011-11-09 13:50:00,2011-11-09 13:50:00,29,1,1,2,211,At Risk,29,False
17040.0,1,449.73,2011-07-25 10:19:00,2011-07-25 10:19:00,137,1,2,4,412,One-Time Buyers,137,True
17041.0,3,1081.57,2010-12-14 11:43:00,2011-11-13 11:21:00,26,2,4,2,224,At Risk,26,False
17042.0,5,1044.3799999999999,2011-04-06 14:53:00,2011-12-07 12:26:00,2,3,4,1,134,At Risk,2,False
17043.0,4,1735.18,2011-03-18 14:53:00,2011-11-07 15:33:00,31,3,4,2,234,At Risk,31,False
17044.0,1,948.48,2011-11-14 14:28:00,2011-11-14 14:28:00,24,1,4,2,214,At Risk,24,False
17045.0,3,339.44,2011-04-06 12:08:00,2011-08-18 17:09:00,112,2,2,4,422,Regular,112,True
17046.0,1,642.02,2011-07-05 14:24:00,2011-07-05 14:24:00,156,1,3,4,413,One-Time Buyers,156,True
17047.0,3,1100.9,2011-05-18 16:50:00,2011-09-15 13:27:00,84,2,4,4,424,Regular,84,False
17048.0,3,925.35,2011-01-12 16:51:00,2011-08-14 11:49:00,117,2,3,4,423,Regular,117,True
17049.0,9,5659.9800000000005,2011-03-09 08:33:00,2011-12-07 10:48:00,2,4,5,1,145,Loyal Customers,2,False
17050.0,6,3228.84,2011-02-13 12:41:00,2011-09-04 13:48:00,95,3,5,4,435,Regular,95,True
17051.0,1,247.14000000000001,2011-05-29 14:13:00,2011-05-29 14:13:00,193,1,1,5,511,One-Time Buyers,193,True
17052.0,1,413.75,2011-11-11 14:50:00,2011-11-11 14:50:00,27,1,2,2,212,At Risk,27,False
17053.0,1,498.48,2011-08-01 10:23:00,2011-08-01 10:23:00,130,1,3,4,413,One-Time Buyers,130,True
17054.0,5,1356.33,2011-04-08 13:14:00,2011-11-11 12:56:00,27,3,4,2,234,At Risk,27,False
17058.0,3,1179.89,2011-04-14 09:18:00,2011-09-19 10:13:00,81,2,4,4,424,Regular,81,False
17059.0,5,3095.04,2010-12-05 12:35:00,2011-11-10 12:27:00,29,3,5,2,235,At Risk,29,False
17060.0,1,234.24,2011-03-18 13:27:00,2011-03-18 13:27:00,265,1,1,5,511,One-Time Buyers,265,True
17061.0,11,5232.2300000000005,2011-04-21 13:29:00,2011-09-27 11:24:00,73,4,5,4,445,Champions,73,False
17062.0,4,538.37,2010-12-05 11:59:00,2011-01-30 11:01:00,313,3,3,5,533,Regular,313,True
17063.0,7,1461.14,2011-02-23 13:44:00,2011-11-18 16:19:00,20,4,4,2,244,Loyal Customers,20,False
17064.0,3,859.35,2011-01-16 16:10:00,2011-10-12 10:18:00,58,2,3,3,323,Regular,58,False
17068.0,21,4552.14,2010-12-06 13:58:00,2011-11-27 13:14:00,11,4,5,1,145,Loyal Customers,11,False
17069.0,9,2709.7000000000003,2010-12-01 16:49:00,2011-11-11 17:13:00,27,4,5,2,245,Loyal Customers,27,False
17070.0,1,312.14,2011-08-17 17:01:00,2011-08-17 17:01:00,113,1,2,4,412,One-Time Buyers,113,True
17071.0,9,2429.03,2011-02-03 08:18:00,2011-11-11 16:31:00,27,4,5,2,245,Loyal Customers,27,False
17073.0,4,1446.09,2011-08-22 14:37:00,2011-11-22 11:47:00,17,3,4,2,234,At Risk,17,False
17075.0,4,834.12,2011-01-26 13:20:00,2011-11-22 11:58:00,17,3,3,2,233,At Risk,17,False
17076.0,3,841.0799999999999,2010-12-10 10:08:00,2011-11-03 17:53:00,35,2,3,3,323,Regular,35,False
17078.0,2,378.2,2011-11-03 18:49:00,2011-11-03 19:17:00,35,1,2,3,312,One-Time Buyers,35,False
17079.0,1,118.80000000000001,2011-09-22 15:34:00,2011-09-22 15:34:00,77,1,1,4,411,One-Time Buyers,77,False
17080.0,2,287.62,2011-03-15 12:05:00,2011-11-17 12:59:00,21,1,2,2,212,At Risk,21,False
17081.0,2,290.16,2011-10-24 13:08:00,2011-11-14 12:56:00,24,1,2,2,212,At Risk,24,False
17082.0,2,2003.85,2011-01-25 14:36:00,2011-11-06 15:17:00,32,1,4,2,214,At Risk,32,False
17083.0,3,1405.78,2011-02-09 11:38:00,2011-08-22 15:43:00,108,2,4,4,424,Regular,108,True
17084.0,2,2949.75,2011-11-04 14:49:00,2011-11-04 14:54:00,34,1,5,3,315,One-Time Buyers,34,False
17085.0,5,1566.65,2010-12-12 12:24:00,2011-08-08 14:15:00,122,3,4,4,434,Regular,122,True
17086.0,6,2050.08,2011-10-07 11:22:00,2011-12-02 13:54:00,6,3,4,1,134,At Risk,6,False
17088.0,4,1991.01,2011-03-31 09:48:00,2011-11-11 14:23:00,27,3,4,2,234,At Risk,27,False
17090.0,7,2043.95,2010-12-20 13:52:00,2011-12-05 13:44:00,3,4,4,1,144,Loyal Customers,3,False
17091.0,9,3827.76,2010-12-07 09:55:00,2011-12-07 10:43:00,2,4,5,1,145,Loyal Customers,2,False
17092.0,4,1777.78,2011-03-07 14:51:00,2011-10-20 19:51:00,49,3,4,3,334,Regular,49,False
17094.0,1,302.0,2011-01-21 13:09:00,2011-01-21 13:09:00,321,1,2,5,512,One-Time Buyers,321,True
17095.0,3,1324.16,2011-01-09 11:05:00,2011-11-17 12:21:00,22,2,4,2,224,At Risk,22,False
17096.0,4,1022.13,2011-03-23 12:05:00,2011-11-24 15:01:00,14,3,4,2,234,At Risk,14,False
17097.0,8,954.42,2010-12-09 14:55:00,2011-12-07 17:05:00,1,4,4,1,144,Loyal Customers,1,False
17100.0,2,971.74,2011-11-21 16:36:00,2011-11-21 16:36:00,17,1,4,2,214,At Risk,17,False
17101.0,4,1621.73,2011-06-14 14:49:00,2011-11-29 13:57:00,9,3,4,1,134,At Risk,9,False
17102.0,1,25.5,2011-03-23 10:08:00,2011-03-23 10:08:00,261,1,1,5,511,One-Time Buyers,261,True
17105.0,2,665.78,2011-02-06 14:46:00,2011-07-03 15:53:00,158,1,3,4,413,One-Time Buyers,158,True
17107.0,6,10815.43,2011-03-06 15:17:00,2011-11-06 14:14:00,32,3,5,2,235,At Risk,32,False
17109.0,6,885.04,2011-04-21 15:46:00,2011-11-10 16:59:00,28,3,3,2,233,At Risk,28,False
17110.0,1,163.29999999999998,2011-06-27 12:58:00,2011-06-27 12:58:00,164,1,1,4,411,One-Time Buyers,164,True
17111.0,1,248.61,2011-10-23 15:59:00,2011-10-23 15:59:00,46,1,1,3,311,One-Time Buyers,46,False
17114.0,8,808.62,2011-01-09 11:39:00,2011-12-04 12:17:00,5,4,3,1,143,Loyal Customers,5,False
17115.0,3,837.5,2011-04-20 14:46:00,2011-12-01 14:30:00,7,2,3,1,123,At Risk,7,False
17117.0,1,116.19999999999999,2011-02-24 13:54:00,2011-02-24 13:54:00,287,1,1,5,511,One-Time Buyers,287,True
17118.0,1,157.02,2011-01-26 12:19:00,2011-01-26 12:19:00,317,1,1,5,511,One-Time Buyers,317,True
17119.0,2,606.91,2011-10-11 11:03:00,2011-12-06 14:40:00,2,1,3,1,113,At Risk,2,False
17120.0,1,307.46,2011-04-20 15:21:00,2011-04-20 15:21:00,232,1,2,5,512,One-Time Buyers,232,True
17122.0,1,138.32,2011-08-12 14:33:00,2011-08-12 14:33:00,118,1,1,4,411,One-Time Buyers,118,True
17123.0,1,345.29999999999995,2011-07-01 10:47:00,2011-07-01 10:47:00,161,1,2,4,412,One-Time Buyers,161,True
17124.0,1,298.89,2011-06-07 14:02:00,2011-06-07 14:02:00,184,1,2,5,512,One-Time Buyers,184,True
17125.0,1,259.35,2011-10-20 14:41:00,2011-10-20 14:41:00,49,1,2,3,312,One-Time Buyers,49,False
17126.0,5,1004.75,2010-12-12 11:26:00,2011-07-10 13:52:00,151,3,4,4,434,Regular,151,True
17128.0,1,157.09,2011-01-09 12:02:00,2011-01-09 12:02:00,334,1,1,5,511,One-Time Buyers,334,True
17131.0,5,2463.17,2011-09-25 12:42:00,2011-12-04 12:52:00,4,3,5,1,135,At Risk,4,False
17133.0,7,4892.240000000001,2011-03-18 13:47:00,2011-11-24 12:27:00,15,4,5,2,245,Loyal Customers,15,False
17134.0,2,425.0,2011-03-20 11:56:00,2011-08-25 09:53:00,106,1,2,4,412,One-Time Buyers,106,True
17135.0,7,1139.73,2010-12-03 09:31:00,2011-11-23 16:48:00,15,4,4,2,244,Loyal Customers,15,False
17138.0,1,380.5,2011-03-09 11:54:00,2011-03-09 11:54:00,275,1,2,5,512,One-Time Buyers,275,True
17139.0,12,10668.47,2011-02-24 09:32:00,2011-11-24 10:12:00,15,4,5,2,245,Loyal Customers,15,False
17140.0,1,465.32,2011-04-06 13:33:00,2011-04-06 13:33:00,246,1,2,5,512,One-Time Buyers,246,True
17142.0,1,579.0,2011-04-14 18:22:00,2011-04-14 18:22:00,238,1,3,5,513,One-Time Buyers,238,True
17144.0,2,984.57,2011-09-16 12:50:00,2011-12-08 17:57:00,0,1,4,1,114,At Risk,0,False
17146.0,3,749.78,2010-12-16 12:20:00,2011-08-26 12:44:00,105,2,3,4,423,Regular,105,True
17147.0,4,1714.59,2011-02-01 09:36:00,2011-11-17 12:32:00,22,3,4,2,234,At Risk,22,False
17148.0,1,124.88,2011-10-19 09:59:00,2011-10-19 09:59:00,51,1,1,3,311,One-Time Buyers,51,False
17152.0,3,1689.5,2011-03-21 16:20:00,2011-05-29 12:19:00,194,2,4,5,524,Regular,194,True
17153.0,1,213.78,2011-11-15 13:42:00,2011-11-15 13:42:00,23,1,1,2,211,At Risk,23,False
17154.0,1,329.34,2011-09-25 13:42:00,2011-09-25 13:42:00,74,1,2,4,412,One-Time Buyers,74,False
17155.0,2,251.70000000000002,2011-06-15 10:22:00,2011-11-22 12:38:00,17,1,2,2,212,At Risk,17,False
17157.0,2,319.0,2011-06-16 15:08:00,2011-12-02 09:10:00,7,1,2,1,112,At Risk,7,False
17158.0,3,1266.97,2010-12-14 13:03:00,2011-11-07 15:15:00,31,2,4,2,224,At Risk,31,False
17159.0,3,1538.88,2011-06-21 09:49:00,2011-11-18 10:52:00,21,2,4,2,224,At Risk,21,False
17160.0,6,3518.03,2011-04-12 12:00:00,2011-11-08 14:05:00,30,3,5,2,235,At Risk,30,False
17162.0,10,1715.46,2011-02-07 12:27:00,2011-11-11 11:34:00,28,4,4,2,244,Loyal Customers,28,False
17163.0,2,293.1,2011-09-22 15:54:00,2011-11-18 08:57:00,21,1,2,2,212,At Risk,21,False
17164.0,7,2467.35,2011-03-11 14:26:00,2011-11-07 09:14:00,32,4,5,2,245,Loyal Customers,32,False
17165.0,1,158.68,2011-02-28 16:39:00,2011-02-28 16:39:00,283,1,1,5,511,One-Time Buyers,283,True
17166.0,2,206.34,2011-05-20 08:18:00,2011-11-01 09:46:00,38,1,1,3,311,One-Time Buyers,38,False
17169.0,2,835.78,2011-06-09 13:16:00,2011-10-13 10:25:00,57,1,3,3,313,One-Time Buyers,57,False
17171.0,1,224.91,2011-02-23 16:37:00,2011-02-23 16:37:00,288,1,1,5,511,One-Time Buyers,288,True
17172.0,1,317.76,2011-09-22 09:36:00,2011-09-22 09:36:00,78,1,2,4,412,One-Time Buyers,78,False
17173.0,8,3766.6,2011-07-31 15:26:00,2011-12-04 14:40:00,4,4,5,1,145,Loyal Customers,4,False
17174.0,1,59.9,2011-05-06 11:47:00,2011-05-06 11:47:00,217,1,1,5,511,One-Time Buyers,217,True
17175.0,4,1443.69,2011-02-16 14:56:00,2011-10-26 15:31:00,43,3,4,3,334,Regular,43,False
17176.0,1,306.13,2011-05-22 12:41:00,2011-05-22 12:41:00,201,1,2,5,512,One-Time Buyers,201,True
17179.0,3,711.79,2010-12-13 14:24:00,2011-06-14 16:48:00,177,2,3,4,423,Regular,177,True
17180.0,4,796.03,2011-01-27 18:05:00,2011-10-14 15:46:00,55,3,3,3,333,Regular,55,False
17181.0,2,239.92000000000002,2010-12-01 12:38:00,2011-10-13 14:48:00,56,1,1,3,311,One-Time Buyers,56,False
17183.0,6,3347.31,2011-08-26 15:25:00,2011-12-02 10:07:00,7,3,5,1,135,At Risk,7,False
17186.0,2,144.0,2011-10-10 12:52:00,2011-10-24 10:20:00,46,1,1,3,311,One-Time Buyers,46,False
17187.0,1,203.95,2011-04-27 12:39:00,2011-04-27 12:39:00,226,1,1,5,511,One-Time Buyers,226,True
17188.0,7,2474.23,2010-12-12 12:56:00,2011-11-28 13:53:00,10,4,5,1,145,Loyal Customers,10,False
17189.0,2,384.40000000000003,2010-12-15 17:28:00,2011-08-25 19:39:00,105,1,2,4,412,One-Time Buyers,105,True
17190.0,2,444.74,2011-05-16 15:29:00,2011-10-12 11:33:00,58,1,2,3,312,One-Time Buyers,58,False
17191.0,7,2095.13,2010-12-06 14:36:00,2011-11-11 16:58:00,27,4,5,2,245,Loyal Customers,27,False
17193.0,7,1699.3000000000002,2011-06-16 10:04:00,2011-11-04 12:47:00,35,4,4,3,344,Loyal Customers,35,False
17194.0,2,262.62,2010-12-14 12:06:00,2011-03-11 12:05:00,273,1,2,5,512,One-Time Buyers,273,True
17197.0,1,1013.01,2011-11-10 10:32:00,2011-11-10 10:32:00,29,1,4,2,214,At Risk,29,False
17198.0,3,692.22,2010-12-03 14:54:00,2011-11-16 10:39:00,23,2,3,2,223,At Risk,23,False
17201.0,1,342.63,2011-10-17 11:55:00,2011-10-17 11:55:00,53,1,2,3,312,One-Time Buyers,53,False
17203.0,6,3563.85,2011-10-10 14:37:00,2011-11-04 12:27:00,35,3,5,3,335,Regular,35,False
17204.0,4,1564.56,2011-03-21 12:42:00,2011-06-17 14:46:00,174,3,4,4,434,Regular,174,True
17205.0,1,384.08,2011-10-17 12:46:00,2011-10-17 12:46:00,53,1,2,3,312,One-Time Buyers,53,False
17206.0,1,204.24,2011-10-17 13:25:00,2011-10-17 13:25:00,52,1,1,3,311,One-Time Buyers,52,False
17211.0,8,2317.2200000000003,2010-12-05 12:44:00,2011-11-13 12:03:00,26,4,5,2,245,Loyal Customers,26,False
17212.0,1,226.85,2011-03-31 19:42:00,2011-03-31 19:42:00,252,1,1,5,511,One-Time Buyers,252,True
17213.0,7,2781.23,2010-12-08 13:03:00,2011-10-30 14:53:00,39,4,5,3,345,Loyal Customers,39,False
17214.0,6,1069.1200000000001,2010-12-15 15:14:00,2011-10-10 13:17:00,59,3,4,3,334,Regular,59,False
17217.0,1,113.5,2011-04-19 17:19:00,2011-04-19 17:19:00,233,1,1,5,511,One-Time Buyers,233,True
17218.0,10,1960.72,2010-12-06 15:25:00,2011-12-05 13:52:00,3,4,4,1,144,Loyal Customers,3,False
17219.0,1,114.23,2011-11-08 11:25:00,2011-11-08 11:25:00,31,1,1,2,211,At Risk,31,False
17220.0,14,3198.25,2010-12-10 14:54:00,2011-11-15 13:47:00,23,4,5,2,245,Loyal Customers,23,False
17221.0,2,335.13,2011-11-03 17:39:00,2011-12-02 13:35:00,6,1,2,1,112,At Risk,6,False
17222.0,1,354.15,2011-10-05 13:58:00,2011-10-05 13:58:00,64,1,2,3,312,One-Time Buyers,64,False
17223.0,2,426.79,2010-12-06 14:08:00,2011-02-02 15:57:00,309,1,2,5,512,One-Time Buyers,309,True
17226.0,1,393.49,2011-02-04 11:52:00,2011-02-04 11:52:00,308,1,2,5,512,One-Time Buyers,308,True
17227.0,6,939.32,2010-12-06 11:16:00,2011-11-21 10:51:00,18,3,3,2,233,At Risk,18,False
17228.0,8,1906.09,2010-12-02 16:00:00,2011-11-24 10:24:00,15,4,4,2,244,Loyal Customers,15,False
17229.0,2,318.76,2011-07-20 12:38:00,2011-09-04 13:56:00,95,1,2,4,412,One-Time Buyers,95,True
17230.0,8,3638.41,2010-12-15 11:22:00,2011-03-20 16:12:00,263,4,5,5,545,Champions,263,True
17231.0,10,3174.32,2010-12-13 14:16:00,2011-11-27 15:18:00,11,4,5,1,145,Loyal Customers,11,False
17232.0,2,421.52,2011-11-25 12:24:00,2011-12-07 12:21:00,2,1,2,1,112,At Risk,2,False
17233.0,1,190.88,2011-11-04 14:06:00,2011-11-04 14:06:00,34,1,1,3,311,One-Time Buyers,34,False
17234.0,1,149.89000000000001,2011-06-10 11:20:00,2011-06-10 11:20:00,182,1,1,5,511,One-Time Buyers,182,True
17235.0,2,550.06,2010-12-02 13:38:00,2011-11-14 15:51:00,24,1,3,2,213,At Risk,24,False
17236.0,6,916.13,2010-12-12 11:49:00,2011-11-27 12:00:00,12,3,3,1,133,At Risk,12,False
17237.0,2,314.69,2011-11-17 12:55:00,2011-11-28 15:02:00,10,1,2,1,112,At Risk,10,False
17238.0,17,3744.65,2010-12-03 15:05:00,2011-12-07 11:35:00,2,4,5,1,145,Loyal Customers,2,False
17239.0,1,382.5,2011-01-31 09:41:00,2011-01-31 09:41:00,312,1,2,5,512,One-Time Buyers,312,True
17242.0,2,1135.04,2011-06-12 13:04:00,2011-08-23 14:55:00,107,1,4,4,414,One-Time Buyers,107,True
17243.0,26,8676.85,2010-12-05 10:03:00,2011-12-08 13:26:00,0,4,5,1,145,Loyal Customers,0,False
17244.0,1,954.9,2011-10-17 15:19:00,2011-10-17 15:19:00,52,1,4,3,314,One-Time Buyers,52,False
17245.0,1,171.45,2011-05-19 10:43:00,2011-05-19 10:43:00,204,1,1,5,511,One-Time Buyers,204,True
17247.0,1,282.19,2011-11-24 15:21:00,2011-11-24 15:21:00,14,1,2,2,212,At Risk,14,False
17248.0,1,318.65,2011-08-11 13:34:00,2011-08-11 13:34:00,119,1,2,4,412,One-Time Buyers,119,True
17250.0,2,384.52,2011-03-23 16:45:00,2011-12-06 12:15:00,3,1,2,1,112,At Risk,3,False
17251.0,1,283.28000000000003,2010-12-12 11:06:00,2010-12-12 11:06:00,362,1,2,5,512,One-Time Buyers,362,True
17252.0,2,353.86,2011-06-06 16:41:00,2011-08-15 09:45:00,116,1,2,4,412,One-Time Buyers,116,True
17253.0,1,178.26,2011-11-21 12:59:00,2011-11-21 12:59:00,17,1,1,2,211,At Risk,17,False
17254.0,2,272.44,2011-11-24 14:09:00,2011-12-05 12:46:00,4,1,2,1,112,At Risk,4,False
17255.0,2,298.41,2011-02-13 15:18:00,2011-10-30 12:18:00,40,1,2,3,312,One-Time Buyers,40,False
17256.0,2,240.0,2011-01-31 14:53:00,2011-08-24 13:30:00,106,1,1,4,411,One-Time Buyers,106,True
17259.0,2,603.37,2010-12-06 12:55:00,2011-07-14 15:01:00,147,1,3,4,413,One-Time Buyers,147,True
17262.0,5,1253.3600000000001,2010-12-08 13:30:00,2011-10-18 12:56:00,51,3,4,3,334,Regular,51,False
17263.0,1,63.440000000000005,2011-05-15 14:32:00,2011-05-15 14:32:00,207,1,1,5,511,One-Time Buyers,207,True
17265.0,2,562.9,2011-06-12 12:00:00,2011-07-24 10:49:00,138,1,3,4,413,One-Time Buyers,138,True
17266.0,3,310.64,2011-07-15 11:57:00,2011-12-07 14:12:00,1,2,2,1,122,At Risk,1,False
17267.0,2,317.62,2011-08-04 17:19:00,2011-08-04 17:22:00,126,1,2,4,412,One-Time Buyers,126,True
17268.0,4,763.64,2011-04-08 13:20:00,2011-08-24 10:06:00,107,3,3,4,433,Regular,107,True
17272.0,4,2148.63,2011-03-22 12:05:00,2011-10-28 16:37:00,41,3,5,3,335,Regular,41,False
17274.0,1,111.97999999999999,2011-11-04 13:16:00,2011-11-04 13:16:00,34,1,1,3,311,One-Time Buyers,34,False
17277.0,2,1065.3500000000001,2011-01-21 12:37:00,2011-04-26 12:47:00,227,1,4,5,514,One-Time Buyers,227,True
17278.0,1,246.04,2011-04-12 13:10:00,2011-04-12 13:10:00,240,1,1,5,511,One-Time Buyers,240,True
17279.0,1,187.82999999999998,2011-10-13 11:58:00,2011-10-13 11:58:00,57,1,1,3,311,One-Time Buyers,57,False
17282.0,3,1703.41,2011-02-13 11:36:00,2011-08-01 14:29:00,129,2,4,4,424,Regular,129,True
17284.0,6,1652.58,2011-01-07 14:31:00,2011-10-10 14:38:00,59,3,4,3,334,Regular,59,False
17286.0,1,153.92,2011-11-18 12:47:00,2011-11-18 12:47:00,21,1,1,2,211,At Risk,21,False
17287.0,7,1064.11,2010-12-02 12:22:00,2011-11-13 13:27:00,25,4,4,2,244,Loyal Customers,25,False
17288.0,7,1419.73,2010-12-16 13:33:00,2011-11-30 16:09:00,8,4,4,1,144,Loyal Customers,8,False
17289.0,3,944.41,2011-06-12 13:51:00,2011-11-08 12:01:00,31,2,4,2,224,At Risk,31,False
17290.0,2,525.24,2011-11-23 15:53:00,2011-12-06 12:38:00,3,1,3,1,113,At Risk,3,False
17291.0,1,550.8000000000001,2011-02-04 13:04:00,2011-02-04 13:04:00,307,1,3,5,513,One-Time Buyers,307,True
17293.0,9,1875.1100000000001,2010-12-13 14:55:00,2011-12-01 14:37:00,7,4,4,1,144,Loyal Customers,7,False
17295.0,3,556.95,2011-10-06 12:22:00,2011-11-11 10:49:00,28,2,3,2,223,At Risk,28,False
17297.0,1,131.78,2011-11-22 14:43:00,2011-11-22 14:43:00,16,1,1,2,211,At Risk,16,False
17298.0,2,498.42,2011-08-07 12:21:00,2011-08-30 16:43:00,100,1,3,4,413,One-Time Buyers,100,True
17299.0,4,669.11,2011-06-19 16:04:00,2011-11-28 12:01:00,11,3,3,1,133,At Risk,11,False
17301.0,1,197.63,2011-11-18 13:43:00,2011-11-18 13:43:00,20,1,1,2,211,At Risk,20,False
17302.0,5,1135.63,2011-02-07 10:14:00,2011-11-25 09:36:00,14,3,4,2,234,At Risk,14,False
17303.0,1,250.04,2010-12-13 13:32:00,2010-12-13 13:32:00,360,1,1,5,511,One-Time Buyers,360,True
17306.0,19,8631.31,2010-12-21 13:34:00,2011-11-29 12:14:00,10,4,5,1,145,Loyal Customers,10,False
17309.0,1,82.75,2011-09-05 15:20:00,2011-09-05 15:20:00,94,1,1,4,411,One-Time Buyers,94,True
17311.0,2,1384.85,2011-01-27 10:56:00,2011-09-22 14:11:00,77,1,4,4,414,One-Time Buyers,77,False
17312.0,3,644.3,2011-07-03 13:12:00,2011-07-24 11:52:00,138,2,3,4,423,Regular,138,True
17313.0,1,2328.84,2011-11-08 15:45:00,2011-11-08 15:45:00,30,1,5,2,215,At Risk,30,False
17314.0,8,2527.92,2011-01-31 11:25:00,2011-11-15 09:41:00,24,4,5,2,245,Loyal Customers,24,False
17315.0,38,6292.26,2010-12-17 12:24:00,2011-12-08 12:15:00,1,4,5,1,145,Loyal Customers,1,False
17317.0,3,2600.34,2011-09-11 12:45:00,2011-10-24 17:19:00,45,2,5,3,325,Regular,45,False
17320.0,3,1200.6200000000001,2010-12-06 15:38:00,2011-08-31 13:31:00,99,2,4,4,424,Regular,99,True
17321.0,2,700.86,2011-10-03 11:34:00,2011-12-01 13:41:00,7,1,3,1,113,At Risk,7,False
17323.0,7,921.07,2011-02-20 14:38:00,2011-11-24 17:29:00,14,4,3,2,243,Loyal Customers,14,False
17324.0,4,990.23,2010-12-08 12:45:00,2011-11-22 10:34:00,17,3,4,2,234,At Risk,17,False
17325.0,1,96.8,2011-03-04 13:09:00,2011-03-04 13:09:00,279,1,1,5,511,One-Time Buyers,279,True
17329.0,2,523.11,2011-01-28 15:29:00,2011-11-25 14:24:00,13,1,3,2,213,At Risk,13,False
17330.0,2,363.9,2011-10-03 11:26:00,2011-11-17 08:56:00,22,1,2,2,212,At Risk,22,False
17331.0,1,175.2,2011-08-08 11:55:00,2011-08-08 11:55:00,123,1,1,4,411,One-Time Buyers,123,True
17333.0,1,494.25,2011-09-15 10:11:00,2011-09-15 10:11:00,85,1,3,4,413,One-Time Buyers,85,False
17334.0,2,307.02,2011-02-04 09:03:00,2011-02-10 14:59:00,301,1,2,5,512,One-Time Buyers,301,True
17337.0,4,2027.8700000000001,2011-02-02 17:06:00,2011-07-11 14:55:00,150,3,4,4,434,Regular,150,True
17338.0,8,6643.93,2010-12-13 12:57:00,2011-11-22 14:23:00,16,4,5,2,245,Loyal Customers,16,False
17339.0,2,243.36,2010-12-09 14:44:00,2011-09-06 13:29:00,93,1,1,4,411,One-Time Buyers,93,True
17340.0,11,12353.29,2010-12-08 15:56:00,2011-11-10 10:45:00,29,4,5,2,245,Loyal Customers,29,False
17341.0,3,781.36,2010-12-08 12:46:00,2011-07-06 12:33:00,156,2,3,4,423,Regular,156,True
17343.0,1,193.64,2010-12-19 15:07:00,2010-12-19 15:07:00,354,1,1,5,511,One-Time Buyers,354,True
17344.0,1,160.57,2011-10-24 12:56:00,2011-10-24 12:56:00,45,1,1,3,311,One-Time Buyers,45,False
17345.0,4,537.74,2011-05-27 12:26:00,2011-11-24 15:03:00,14,3,3,2,233,At Risk,14,False
17346.0,15,2676.56,2010-12-01 14:34:00,2011-12-06 12:18:00,3,4,5,1,145,Loyal Customers,3,False
17347.0,1,228.96,2011-09-14 13:12:00,2011-09-14 13:12:00,85,1,1,4,411,One-Time Buyers,85,False
17348.0,5,1159.52,2011-02-15 10:49:00,2011-11-25 11:25:00,14,3,4,2,234,At Risk,14,False
17349.0,1,110.75,2011-06-13 14:29:00,2011-06-13 14:29:00,178,1,1,4,411,One-Time Buyers,178,True
17350.0,4,1286.07,2011-10-19 16:05:00,2011-12-01 15:47:00,7,3,4,1,134,At Risk,7,False
17351.0,3,587.15,2011-03-11 16:05:00,2011-11-03 18:45:00,35,2,3,3,323,Regular,35,False
17353.0,2,1740.0,2011-07-08 16:17:00,2011-08-02 17:19:00,128,1,4,4,414,One-Time Buyers,128,True
17354.0,1,1393.06,2011-10-20 10:34:00,2011-10-20 10:34:00,50,1,4,3,314,One-Time Buyers,50,False
17356.0,1,178.22,2011-02-01 11:07:00,2011-02-01 11:07:00,311,1,1,5,511,One-Time Buyers,311,True
17357.0,2,388.14,2011-11-15 16:29:00,2011-11-15 16:30:00,23,1,2,2,212,At Risk,23,False
17358.0,2,365.85,2010-12-19 14:16:00,2011-02-09 16:57:00,302,1,2,5,512,One-Time Buyers,302,True
17359.0,1,127.86,2011-11-28 14:37:00,2011-11-28 14:37:00,10,1,1,1,111,At Risk,10,False
17360.0,3,585.79,2011-06-08 17:09:00,2011-11-22 13:11:00,16,2,3,2,223,At Risk,16,False
17361.0,3,488.2,2011-02-21 09:55:00,2011-10-21 15:43:00,48,2,2,3,322,Regular,48,False
17362.0,2,312.23,2011-02-03 10:26:00,2011-04-14 14:43:00,238,1,2,5,512,One-Time Buyers,238,True
17364.0,11,4481.18,2011-01-12 16:57:00,2011-12-09 09:00:00,0,4,5,1,145,Loyal Customers,0,False
